Hotel Name,City Name,,,
,,,,
Qik Stay @ Temple View,Shirdi,https://www.tripadvisor.in/Hotel_Review-g679021-d6888953-Reviews-The_Temple_View_Hotel-Shirdi_Maharashtra.html,,
Qik Stay @ Grand Sultan,Srinagar,https://www.tripadvisor.in/Hotel_Review-g297623-d3946633-Reviews-Hotel_Grand_Sultan-Srinagar_Kashmir_Jammu_and_Kashmir.html,,
Qik Stay @ Imperial,Ujjain,https://www.tripadvisor.in/Hotel_Review-g679024-d4368048-Reviews-Hotel_Imperial-Ujjain_Madhya_Pradesh.html,,
Qik Stay @ Golf view Suncity,Gurgaon,https://www.tripadvisor.in/Hotel_Review-g297615-d4310642-Reviews-Hotel_Golf_View_Suites-Gurgaon_Haryana.html,,
Qik Stay @ The Clover,Gurgaon,https://www.tripadvisor.in/Hotel_Review-g297615-d1653182-Reviews-The_Clover-Gurgaon_Haryana.html,,
Qik Stay @ Atithi,Ahemdabad,https://www.tripadvisor.in/Hotel_Review-g297608-d3193181-Reviews-Hotel_Atithi-Ahmedabad_Gujarat.html,,
Qik Stay @ BKR Grand,Ooty,https://www.tripadvisor.in/Hotel_Review-g297679-d1178909-Reviews-Ooty_Gate_Hotel-Ooty_Tamil_Nadu.html,,
Qik Stay @ PSR,Tirupati,https://www.tripadvisor.in/Hotel_Review-g297587-d3405391-Reviews-PSR_Hometel-Tirupati_Andhra_Pradesh.html,,
Qik Stay @ Khandwa Haveli,Jaipur,https://www.tripadvisor.in/Hotel_Review-g304555-d734823-Reviews-Treebo_Khandwa_Haveli-Jaipur_Rajasthan.html,,
Qik Stay @ Corbett River Creek ,Corbett,https://www.tripadvisor.in/Hotel_Review-g3581633-d3665036-Reviews-Corbett_River_Creek_Resort_and_Spa-Marchula_Jim_Corbett_National_Park_Uttarakhand.html,,
Qik Stay @ Ashoka,Mount Abu,https://www.tripadvisor.in/Hotel_Review-g679012-d3173785-Reviews-Hotel_Ashoka-Mount_Abu_Rajasthan.html,,
Qik Stay @ Continental Resort,Kasauli,https://www.tripadvisor.in/Hotel_Review-g1152631-d8710972-Reviews-Hotel_Kasauli_Continental_Resort-Kasauli_Himachal_Pradesh.html,,
Qik Stay @ Le Cresent,Ghaziabad,https://www.tripadvisor.in/Hotel_Review-g1062901-d3368120-Reviews-Le_Crescent-Ghaziabad_Uttar_Pradesh.html,,
Qik Stay @ Abhay Palace,Ghaziabad,https://www.tripadvisor.in/Hotel_Review-g1062901-d3177171-Reviews-Hotel_Abhay_Palace-Ghaziabad_Uttar_Pradesh.html,,
